url,synopsis,headers
/sports/w-xc/2012-13/bios/donnelly_jennifer_5f9z,0,"{""name"": ""Jennifer Donnelly"", ""Year:"": ""Sr."", ""Major:"": ""Political science"", ""Hometown:"": ""Wellesley Hills, Mass."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Noble and Greenough""}"
/sports/w-xc/2012-13/bios/downing_jennifer_faim,0,"{""name"": ""Jennifer Downing"", ""Year:"": ""Sr."", ""Major:"": ""Ethics, politics & economics"", ""Hometown:"": ""Stow, Mass."", ""Residential College:"": ""Silliman"", ""High School:"": ""Phillips Andover""}"
/sports/w-xc/2012-13/bios/epstein_liana_c7nj,0,"{""name"": ""Liana Epstein"", ""Year:"": ""Jr."", ""Major:"": ""Environmental studies"", ""Hometown:"": ""Springfield, Va."", ""Residential College:"": ""Jonathan Edwards"", ""High School:"": ""Lake Braddock""}"
/sports/w-xc/2012-13/bios/flannery_victoria_v32p,0,"{""name"": ""Tori Flannery"", ""Year:"": ""Sr."", ""Major:"": ""American studies"", ""Hometown:"": ""Bronxville, N.Y."", ""Residential College:"": ""Morse"", ""High School:"": ""Bronxville""}"
/sports/w-xc/2012-13/bios/fry_samantha_6p8g,0,"{""name"": ""Samantha Fry"", ""Year:"": ""So."", ""Major:"": ""History"", ""Hometown:"": ""Downers Grove, Ill."", ""Residential College:"": ""Trumbull"", ""High School:"": ""Downers Grove North""}"
/sports/m-footbl/mtt/dennison_joe00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Senior"", ""Height:"": ""6-4"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Centennial, CO"", ""Weight:"": ""194"", ""High School:"": ""Regis Jesuit"", ""name"": ""Joe Dennison""}"
/sports/w-xc/2012-13/bios/gamble_annelies_ppg1,0,"{""name"": ""Annelies Gamble"", ""Year:"": ""Sr."", ""Major:"": ""Political science"", ""Hometown:"": ""Woodbridge, Conn."", ""Residential College:"": ""Jonathan Edwards"", ""High School:"": ""Amity""}"
/sports/m-crewhvy/2010-11/bios/reeve_nathaniel00.html,0,"{""name"": ""Nathaniel Reeve"", ""Height:"": ""6-6"", ""Year:"": ""Sr."", ""Hometown:"": ""Concord, Mass."", ""Weight:"": ""195"", ""High School:"": ""Groton""}"
/sports/w-xc/2012-13/bios/garry_kira_imoh,0,"{""name"": ""Kira Garry"", ""Year:"": ""So."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Montauk, N.Y."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Friends Academy""}"
/sports/w-xc/2012-13/bios/gaston_phoebe_4qgj,0,"{""name"": ""Phoebe Gaston"", ""Year:"": ""Sr."", ""Major:"": ""Linguistics"", ""Hometown:"": ""Wilton, Conn."", ""Residential College:"": ""Pierson"", ""High School:"": ""Wilton""}"
/sports/w-xc/2012-13/bios/harling_anna-sophie_itnw,0,"{""name"": ""Anna-Sophie Harling"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""New York, N.Y."", ""Residential College:"": ""Davenport"", ""High School:"": ""Brearley""}"
/sports/w-xc/2012-13/bios/hudson_caitlin_o858,0,"{""name"": ""Caitlin Hudson"", ""Year:"": ""Sr."", ""Major:"": ""History"", ""Hometown:"": ""Bronxville, N.Y."", ""Residential College:"": ""Silliman"", ""High School:"": ""Bronxville""}"
/sports/w-xc/2012-13/bios/kayali_nihal_ld6i,0,"{""name"": ""Nihal Kayali"", ""Year:"": ""Sr."", ""Major:"": ""Political science"", ""Hometown:"": ""La Jolla, Calif."", ""Residential College:"": ""Pierson"", ""High School:"": ""La Jolla""}"
/sports/w-xc/2012-13/bios/laguardia_alyssa_s459,0,"{""name"": ""Alyssa LaGuardia"", ""Year:"": ""So."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Wayne, N.J."", ""Residential College:"": ""Pierson"", ""High School:"": ""Depaul Catholic""}"
/sports/w-xc/2012-13/bios/marvin_elizabeth_6yfm,0,"{""name"": ""Elizabeth Marvin"", ""Year:"": ""Sr."", ""Major:"": ""Biology"", ""Hometown:"": ""Rhinebeck, N.Y."", ""Residential College:"": ""Timothy Dwight"", ""High School:"": ""Rhinebeck""}"
/sports/w-xc/2012-13/bios/mcdonald_elizabeth_ngve,0,"{""name"": ""Elizabeth McDonald"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Bryn Mawr, Pa."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Country Day School of the Sacred Heart""}"
/sports/m-footbl/mtt/deutsch_carter00.html,0,"{""Position:"": ""DL"", ""Year:"": ""Freshman"", ""Height:"": ""6-4"", ""Hometown:"": ""Houston, TX"", ""Weight:"": ""255"", ""High School:"": ""Second Baptist Upper School"", ""name"": ""Carter Deutsch""}"
/sports/w-xc/2012-13/bios/mcdonnell_shannon_bbwz,0,"{""name"": ""Shannon McDonnell"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Shoreham, N.Y."", ""Residential College:"": ""Ezra Stiles"", ""High School:"": ""Shoreham-Wading River""}"
/sports/w-xc/2012-13/bios/o-driscoll_rachel_5h2j,0,"{""name"": ""Rachel O'Driscoll"", ""Year:"": ""Jr."", ""Major:"": ""French"", ""Hometown:"": ""Rye, N.Y."", ""Residential College:"": ""Saybrook"", ""High School:"": ""School of the Holy Child""}"
/sports/m-crewhvy/2010-11/bios/Viktor_Romanov,0,"{""name"": ""Viktor Romanov"", ""Height:"": ""6-2"", ""Year:"": ""So."", ""Hometown:"": ""Moscow, Russia"", ""Weight:"": ""205"", ""High School:"": ""Lowell""}"
/sports/w-xc/2012-13/bios/sahlberg_jacque_d63t,0,"{""name"": ""Jacque Sahlberg"", ""Year:"": ""Sr."", ""Major:"": ""American studies"", ""Hometown:"": ""Boise, Idaho"", ""Residential College:"": ""Silliman"", ""High School:"": ""Boise""}"
/sports/w-xc/2012-13/bios/stark_emily_td07,0,"{""name"": ""Emily Stark"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Concord, Mass."", ""Residential College:"": ""Branford"", ""High School:"": ""Middlesex""}"
/sports/w-xc/2012-13/bios/williams_jillian_s5pn,0,"{""name"": ""Jillian Williams"", ""Year:"": ""So."", ""Major:"": ""Economics"", ""Hometown:"": ""New York, N.Y."", ""Residential College:"": ""Trumbull"", ""High School:"": ""Dalton""}"
/sports/w-xc/2006-07/bios/aufhauser_anne00.html,0,"{""Hometown:"": ""Washington, D.C."", ""High School:"": ""National Cathedral School"", ""Year:"": ""Freshman"", ""name"": ""Anne Aufhauser""}"
/sports/w-xc/2006-07/bios/boucher_elizabeth00.html,0,"{""Hometown:"": ""Groton, CT"", ""High School:"": ""Robert E. Fitch"", ""Year:"": ""Junior"", ""name"": ""Elizabeth Boucher""}"
/sports/w-xc/2006-07/bios/buck_kelli00.html,0,"{""Hometown:"": ""Bel Air, MD"", ""High School:"": ""C. Milton Wright"", ""Year:"": ""Sophomore"", ""name"": ""Kelli Buck""}"
/sports/w-xc/2006-07/bios/cadicamo_alexandra00.html,0,"{""Hometown:"": ""Shrub Oak, NY"", ""High School:"": ""Hackley School"", ""Year:"": ""Freshman"", ""name"": ""Alexandra Cadicamo""}"
/sports/m-footbl/mtt/drake_jarrett00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Senior"", ""Height:"": ""6-3"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Gary, IN"", ""Weight:"": ""212"", ""High School:"": ""Thornridge (IL)"", ""name"": ""Jarrett Drake""}"
/sports/w-xc/2006-07/bios/calle_elizabeth00.html,0,"{""Hometown:"": ""Danbury, CT"", ""High School:"": ""Danbury"", ""Year:"": ""Junior"", ""name"": ""Elizabeth Calle""}"
/sports/w-xc/2006-07/bios/campbell_ashley00.html,0,null
/sports/w-xc/2006-07/bios/dewitt_katie00.html,0,"{""Hometown:"": ""Los Angeles, CA"", ""High School:"": ""Harvard-Westlake"", ""Year:"": ""Senior"", ""name"": ""Katie Dewitt""}"
/sports/m-crewhvy/2010-11/bios/Harry_Simperingham,0,"{""name"": ""Harry Simperingham"", ""Height:"": ""6-6"", ""Year:"": ""So."", ""Hometown:"": ""Rotorua, New Zealand"", ""Weight:"": ""210"", ""High School:"": ""Rotorua Boys' High School""}"
/sports/w-xc/2006-07/bios/donaldson_lindsay00.html,0,"{""Hometown:"": ""Lincoln, MA"", ""High School:"": ""Lincoln-Sudbury"", ""Year:"": ""Junior"", ""name"": ""Lindsay Donaldson""}"
/sports/w-xc/2006-07/bios/emanuel_julia00.html,0,"{""Hometown:"": ""Tenafly, NJ"", ""High School:"": ""Tenafly"", ""Year:"": ""Senior"", ""name"": ""Julia Emanuel""}"
/sports/w-xc/2006-07/bios/hamilton_claire00.html,0,"{""Hometown:"": ""Guilford, CT"", ""High School:"": ""Guilford"", ""Year:"": ""Senior"", ""name"": ""Claire Hamilton""}"
/sports/w-xc/2006-07/bios/kiernan_cara00.html,0,"{""Hometown:"": ""Vienna, VA"", ""High School:"": ""Potomac School"", ""Year:"": ""Senior"", ""name"": ""Cara Kiernan""}"
/sports/w-xc/2006-07/bios/kruger_emily00.html,0,"{""Hometown:"": ""Lancaster, PA"", ""High School:"": ""Lampeter Strasburg HS"", ""Year:"": ""Senior"", ""name"": ""Emily Kruger""}"
/sports/w-xc/2006-07/bios/leatherwood_claire00.html,0,"{""Hometown:"": ""Ashville, OH"", ""High School:"": ""Teays Valley"", ""Year:"": ""Sophomore"", ""name"": ""Claire Leatherwood""}"
/sports/m-footbl/mtt/dunham_geoff00.html,0,"{""Position:"": ""DB"", ""Year:"": ""Freshman"", ""Height:"": ""6-2"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Dallas, TX"", ""Weight:"": ""205"", ""High School:"": ""Lake Highlands"", ""name"": ""Geoff Dunham""}"
/sports/w-xc/2006-07/bios/leenhouts_meredith00.html,0,"{""Hometown:"": ""Franklin, MA"", ""High School:"": ""Franklin"", ""Year:"": ""Junior"", ""name"": ""Meredith Leenhouts""}"
/sports/w-xc/2006-07/bios/lloyd_maureen00.html,0,"{""Hometown:"": ""San Antonio, TX"", ""High School:"": ""Incarnate Word"", ""Year:"": ""Junior"", ""name"": ""Maureen Lloyd""}"
/sports/w-xc/2006-07/bios/macleod_jessie00.html,0,"{""Hometown:"": ""Guilford, CT"", ""High School:"": ""Choate Rosemary Academy"", ""Year:"": ""Junior"", ""name"": ""Jessie MacLeod""}"
/sports/w-xc/2006-07/bios/mckinstry_katherine00.html,0,"{""Hometown:"": ""Swarthmore, PA"", ""High School:"": ""Westtown School"", ""Year:"": ""Senior"", ""name"": ""Katherine McKinstry""}"
/sports/m-crewhvy/2010-11/bios/grantstegelmann,0,"{""name"": ""Grant Stegelmann"", ""Height:"": ""6-6"", ""Year:"": ""So."", ""Hometown:"": ""Darien, Conn."", ""Weight:"": ""193"", ""High School:"": ""Deerfield""}"
/sports/w-xc/2006-07/bios/miller_lisa00.html,0,"{""Hometown:"": ""Princeton Junction, NJ"", ""High School:"": ""West Windsor-Plainsboro South"", ""Year:"": ""Sophomore"", ""name"": ""Lisa Miller""}"
/sports/w-xc/2006-07/bios/myers_jaclyn00.html,0,"{""Hometown:"": ""Lancaster, PA"", ""High School:"": ""Manheim Township"", ""Year:"": ""Senior"", ""name"": ""Jaclyn Myers""}"
/sports/w-xc/2006-07/bios/pearl_stephanie00.html,0,"{""Hometown:"": ""Concord, MA"", ""High School:"": ""Concord-Carlisle HS"", ""Year:"": ""Freshman"", ""name"": ""Stephanie Pearl""}"
/sports/w-xc/2006-07/bios/peters_bevin00.html,0,"{""Hometown:"": ""Seattle, WA"", ""High School:"": ""Holy Names Academy"", ""Year:"": ""Sophomore"", ""name"": ""Bevin Peters""}"
/sports/w-xc/2006-07/bios/porter_karen00.html,0,"{""Hometown:"": ""Chino Hills, CA"", ""High School:"": ""Ruben S. Ayala"", ""Year:"": ""Senior"", ""name"": ""Karen Porter""}"
/sports/m-footbl/mtt/ebeling_ken00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Senior"", ""Height:"": ""6-3"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Mahwah, NJ"", ""Weight:"": ""201"", ""High School:"": ""Mahwah"", ""name"": ""Ken Ebeling""}"
/sports/w-xc/2006-07/bios/reaves_stephany00.html,0,"{""Hometown:"": ""Woodbridge, Va."", ""High School:"": ""Thomas Jefferson"", ""Year:"": ""Freshman"", ""name"": ""Stephany Reaves""}"
/sports/w-xc/2006-07/bios/rinderle_allyson00.html,0,"{""Hometown:"": ""Amherst, MA"", ""High School:"": ""Amherst Regional"", ""Year:"": ""Freshman"", ""name"": ""Allyson Rinderle""}"
/sports/w-xc/2006-07/bios/schleckser_kathryn00.html,0,"{""Hometown:"": ""Great Falls, VA"", ""High School:"": ""Thomas Jefferson"", ""Year:"": ""Sophomore"", ""name"": ""Kathryn Schleckser""}"
/sports/w-xc/2006-07/bios/skerry_amy00.html,0,"{""Hometown:"": ""Medfield, MA"", ""High School:"": ""Medfield HS"", ""Year:"": ""Freshman"", ""name"": ""Amy Skerry""}"
/sports/w-xc/2006-07/bios/sproll_ingrid00.html,0,"{""Hometown:"": ""Winnipeg, MAN"", ""High School:"": ""St. Mary's Academy"", ""Year:"": ""Junior"", ""name"": ""Ingrid Sproll""}"
/sports/m-crewhvy/2010-11/bios/Ian_Suvak,0,"{""name"": ""Ian Suvak"", ""Height:"": ""6-4"", ""Year:"": ""So."", ""Hometown:"": ""Arlington, Va."", ""Weight:"": ""200"", ""High School:"": ""Yorktown""}"
/sports/w-xc/2006-07/bios/vienneau_elizabeth00.html,0,"{""Hometown:"": ""Swarthmore, PA"", ""High School:"": ""Strath Haven HS"", ""Year:"": ""Freshman"", ""name"": ""Elizabeth Vienneau""}"
/sports/w-xc/2006-07/bios/walsh_erin00.html,0,"{""Hometown:"": ""Ocean View, NJ"", ""High School:"": ""Ocean City"", ""Year:"": ""Freshman"", ""name"": ""Erin Walsh""}"
/sports/w-xc/2007-08/bios/aufhauser_anne00.html,0,"{""Hometown:"": ""Washington, D.C."", ""High School:"": ""National Cathedral School"", ""Year:"": ""Sophomore"", ""name"": ""Anne Aufhauser""}"
/sports/w-xc/2007-08/bios/boucher_betsy00.html,0,"{""Hometown:"": ""Groton, CT"", ""High School:"": ""Robert E. Fitch"", ""Year:"": ""Senior"", ""name"": ""Betsy Boucher""}"
/sports/m-footbl/mtt/ellis_evan00.html,0,"{""Position:"": ""OL"", ""Year:"": ""Freshman"", ""Height:"": ""6-2"", ""Hometown:"": ""Elizabethton, TN"", ""Weight:"": ""285"", ""High School:"": ""Elizabethton"", ""name"": ""Evan Ellis""}"
/sports/w-xc/2007-08/bios/buck_kelli00.html,0,"{""Hometown:"": ""Bel Air, MD"", ""High School:"": ""C. Milton Wright"", ""Year:"": ""Junior"", ""name"": ""Kelli Buck""}"
/sports/w-xc/2007-08/bios/cadicamo_alexandra00.html,0,"{""Hometown:"": ""Shrub Oak, NY"", ""High School:"": ""Hackley School"", ""Year:"": ""Sophomore"", ""name"": ""Alexandra Cadicamo""}"
/sports/w-xc/2007-08/bios/calle_elizabeth00.html,0,"{""Hometown:"": ""Danbury, CT"", ""High School:"": ""Danbury"", ""Year:"": ""Senior"", ""name"": ""Elizabeth Calle""}"
/sports/w-xc/2007-08/bios/donaldson_lindsay00.html,0,"{""Hometown:"": ""Lincoln, MA"", ""High School:"": ""Lincoln-Sudbury"", ""Year:"": ""Senior"", ""name"": ""Lindsay Donaldson""}"
/sports/w-xc/2007-08/bios/duncan_claudia00.html,0,"{""Hometown:"": ""Harlingen, TX"", ""High School:"": ""Harlingen"", ""Year:"": ""Sophomore"", ""name"": ""Claudia Duncan""}"
/sports/w-xc/2007-08/bios/grace_kate00.html,0,"{""Hometown:"": ""Los Angeles, CA"", ""High School:"": ""Marlborough School"", ""Year:"": ""Freshman"", ""name"": ""Kate Grace""}"
/sports/m-crewhvy/2010-11/bios/symington_owen_js44,0,"{""name"": ""Owen Symington"", ""Height:"": ""6-5"", ""Year:"": ""Fr."", ""Hometown:"": ""Melbourne, Australia"", ""Weight:"": ""210"", ""High School:"": ""Wesley College""}"
/sports/w-xc/2007-08/bios/leatherwood_claire00.html,0,"{""Hometown:"": ""Ashville, OH"", ""High School:"": ""Teays Valley"", ""Year:"": ""Junior"", ""name"": ""Claire Leatherwood""}"
/sports/w-xc/2007-08/bios/leenhouts_meredith00.html,0,"{""Hometown:"": ""Franklin, MA"", ""High School:"": ""Franklin"", ""Year:"": ""Senior"", ""name"": ""Meredith Leenhouts""}"
/sports/w-xc/2007-08/bios/macleod_jessie00.html,0,"{""Hometown:"": ""Guilford, CT"", ""High School:"": ""Choate Rosemary Academy"", ""Year:"": ""Senior"", ""name"": ""Jessie MacLeod""}"
/sports/m-crewlt/2011-12/bios/todd_andrew_1hzn,0,"{""Hometown:"": ""Cheswick, Pa."", ""High School:"": ""Fox Chapel"", ""Year:"": ""Fr."", ""name"": ""Andrew Todd""}"
/sports/m-basebl/2015-16/bios/lanham_chris_nqs1,0,"{""Position:"": ""RHP"", ""Year:"": ""Sr."", ""Height:"": ""6-3"", ""Major:"": ""Undeclared"", ""Residential College:"": ""Calhoun"", ""Hometown:"": ""Houston, Texas"", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""185"", ""High School:"": ""Lamar H.S."", ""name"": ""Chris Lanham""}"
/sports/w-xc/2007-08/bios/mansson_erika00.html,0,"{""Hometown:"": ""Monroe, CT"", ""High School:"": ""Masuk"", ""Year:"": ""Freshman"", ""name"": ""Erika Mansson""}"
/sports/w-xc/2007-08/bios/miller_mary_caroline00.html,0,"{""Hometown:"": ""Richmond, VA"", ""High School:"": ""Midlothian"", ""Year:"": ""Freshman"", ""name"": ""Mary Caroline Miller""}"
/sports/w-xc/2007-08/bios/pearl_stephanie00.html,0,"{""Hometown:"": ""Concord, MA"", ""High School:"": ""Concord-Carlisle HS"", ""Year:"": ""Sophomore"", ""name"": ""Stephanie Pearl""}"
/sports/w-xc/2007-08/bios/peters_bevin00.html,0,"{""Hometown:"": ""Seattle, WA"", ""High School:"": ""Holy Names Academy"", ""Year:"": ""Junior"", ""name"": ""Bevin Peters""}"
/sports/w-xc/2007-08/bios/reaves_stephany00.html,0,"{""Hometown:"": ""Woodbridge, Va."", ""High School:"": ""Thomas Jefferson"", ""Year:"": ""Sophomore"", ""name"": ""Stephany Reaves""}"
/sports/w-xc/2007-08/bios/rinderle_allyson00.html,0,"{""Hometown:"": ""Amherst, MA"", ""High School:"": ""Amherst Regional"", ""Year:"": ""Sophomore"", ""name"": ""Allyson Rinderle""}"
/sports/w-xc/2007-08/bios/schleckser_kathryn00.html,0,"{""Hometown:"": ""Great Falls, VA"", ""High School:"": ""Thomas Jefferson"", ""Year:"": ""Junior"", ""name"": ""Kathryn Schleckser""}"
/sports/m-crewhvy/2010-11/bios/takahashi_kerry_k0gr,0,"{""Position:"": ""Coxswain"", ""Year:"": ""Fr."", ""Height:"": ""5-2"", ""Hometown:"": ""North Haven, Conn."", ""Weight:"": ""105"", ""High School:"": ""Choate Rosemary Hall"", ""name"": ""Kerry Takahashi""}"
/sports/w-xc/2007-08/bios/skerry_amy00.html,0,"{""Hometown:"": ""Medfield, MA"", ""High School:"": ""Medfield HS"", ""Year:"": ""Sophomore"", ""name"": ""Amy Skerry""}"
/sports/w-xc/2007-08/bios/sproll_ingrid00.html,0,"{""Hometown:"": ""Winnipeg, MAN"", ""High School:"": ""St. Mary's Academy"", ""Year:"": ""Senior"", ""name"": ""Ingrid Sproll""}"
/sports/m-footbl/mtt/farrell_jordan00.html,0,"{""Position:"": ""RB"", ""Year:"": ""Junior"", ""Height:"": ""5-10"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Orland Park, IL"", ""Weight:"": ""210"", ""High School:"": ""Providence Catholic"", ""name"": ""Jordan Farrell""}"
/sports/w-xc/2007-08/bios/vienneau_elizabeth00.html,0,"{""Hometown:"": ""Swarthmore, PA"", ""High School:"": ""Strath Haven HS"", ""Year:"": ""Sophomore"", ""name"": ""Elizabeth Vienneau""}"
/sports/w-xc/2007-08/bios/walsh_erin00.html,0,"{""Hometown:"": ""Ocean View, NJ"", ""High School:"": ""Ocean City"", ""Year:"": ""Sophomore"", ""name"": ""Erin Walsh""}"
/sports/w-xc/2014-15/bios/alpert_hannah_5awg,0,"{""name"": ""Hannah Alpert"", ""Year:"": ""Sr."", ""Major:"": ""Astronomy & Physics"", ""Hometown:"": ""Needham, Mass."", ""Residential College:"": ""Davenport"", ""High School:"": ""Needham""}"
/sports/w-xc/2014-15/bios/barnes_emily_b3yd,0,"{""name"": ""Emily Barnes"", ""Year:"": ""So."", ""Major:"": ""Environmental Engineering"", ""Hometown:"": ""Louisville, Colo."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Fairview""}"
/sports/w-xc/2014-15/bios/borowski_julia_53b2,0,"{""name"": ""Julia Borowski"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Robbinsville, N.J."", ""Residential College:"": ""Davenport"", ""High School:"": ""Robbinsville High School""}"
/sports/w-xc/2014-15/bios/brittan_grace_z0tz,0,"{""name"": ""Grace Brittan"", ""Year:"": ""Jr."", ""Major:"": ""Economics"", ""Hometown:"": ""Littleton, Colo."", ""Residential College:"": ""Silliman"", ""High School:"": ""Littleton""}"
/sports/w-xc/2014-15/bios/callan_jennie_g518,0,"{""name"": ""Jennie Callan"", ""Year:"": ""So."", ""Major:"": ""History of Art"", ""Hometown:"": ""San Francisco, Calif."", ""Residential College:"": ""Berkeley"", ""High School:"": ""University""}"
/sports/w-xc/2014-15/bios/caroll_clare_8b7t,0,"{""name"": ""Clare Carroll"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Folsom, Calif."", ""Residential College:"": ""Morse"", ""High School:"": ""Vista del Lago High School""}"
/sports/m-crewhvy/2010-11/bios/ton_ngan_0n57,0,"{""Position:"": ""Coxswain"", ""Year:"": ""So."", ""Height:"": ""5-1"", ""Hometown:"": ""Boston, Mass."", ""Weight:"": ""103"", ""High School:"": ""Boston Latin Academy"", ""name"": ""Ngan Ton""}"
/sports/w-xc/2014-15/bios/demaree_anna_1cjj,0,"{""name"": ""Anna Demaree"", ""Year:"": ""Sr."", ""Major:"": ""Economics"", ""Hometown:"": ""Marriotsville, Md."", ""Residential College:"": ""Pierson"", ""High School:"": ""River Hill""}"
/sports/m-footbl/mtt/farris_bryan00.html,0,"{""Position:"": ""QB"", ""Year:"": ""Freshman"", ""Height:"": ""6-3"", ""Hometown:"": ""Derry, NH"", ""Weight:"": ""215"", ""High School:"": ""Phillips Academy"", ""name"": ""Bryan Farris""}"
/sports/w-xc/2014-15/bios/ewing-nelson_claire_nyux,0,"{""name"": ""Claire Ewing-Nelson"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Blacksburg Va."", ""Residential College:"": ""Ezra Stiles"", ""High School:"": ""Blacksburg High School""}"
/sports/w-xc/2014-15/bios/fairchild_melissa_jqyp,0,"{""name"": ""Melissa Fairchild"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Wrightwood, Calif."", ""Residential College:"": ""Branford"", ""High School:"": ""Serrano High School""}"
/sports/w-xc/2014-15/bios/fitzpatrick_delaney_7uz3,0,"{""name"": ""Delaney FitzPatrick"", ""Year:"": ""So."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Minocqua, Wisc."", ""Residential College:"": ""Davenport"", ""High School:"": ""Lakeland Union""}"
/sports/w-xc/2014-15/bios/garry_katrina_qp40,0,"{""name"": ""Katrina Garry"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Montauk, N.Y."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Friends Academy""}"
/sports/w-xc/2014-15/bios/garry_kira_hjec,0,"{""name"": ""Kira Garry"", ""Year:"": ""Sr."", ""Major:"": ""Environmental Studies"", ""Hometown:"": ""Montauk, N.Y."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Friends Academy""}"
/sports/w-xc/2014-15/bios/glass_samantha_aujw,0,"{""name"": ""Samantha Glass"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Goshen, Conn."", ""Residential College:"": ""Pierson"", ""High School:"": ""The Hotchkiss School""}"
/sports/w-xc/2014-15/bios/healy_sarah_utkv,0,"{""name"": ""Sarah Healy"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Wilson, Conn."", ""Residential College:"": ""Calhoun"", ""High School:"": ""Wilton High School""}"
/sports/w-xc/2014-15/bios/higgins_calleigh_nnqm,0,"{""name"": ""Calleigh Higgins"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Ogdensburg, N.J."", ""Residential College:"": ""Silliman"", ""High School:"": ""Pope John XXIII High School""}"
/sports/w-xc/2014-15/bios/jones_rachel_nec4,0,"{""name"": ""Rachel Jones"", ""Year:"": ""So."", ""Major:"": ""Economics"", ""Hometown:"": ""Carrollton, Texas"", ""Residential College:"": ""Saybrook"", ""High School:"": ""Hebron""}"
/sports/m-basebl/2014-15/bios/herrera_andrew_zgvi,0,"{""Position:"": ""C"", ""Year:"": ""So."", ""Height:"": ""5-10"", ""Major:"": ""Undeclared"", ""Hometown:"": ""Allendale, N.J."", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""180"", ""High School:"": ""Don Bosco Prep"", ""name"": ""Andrew Herrera""}"
/sports/m-footbl/mtt/fell_jeff00.html,0,"{""Position:"": ""OL"", ""Year:"": ""Freshman"", ""Height:"": ""6-5"", ""Hometown:"": ""Garden City, NY"", ""Weight:"": ""286"", ""High School:"": ""Garden City"", ""name"": ""Jeff Fell""}"
/sports/m-crewhvy/2010-11/bios/vergara_patrick00.html,0,"{""name"": ""Patrick Vergara"", ""Height:"": ""6-1"", ""Year:"": ""Sr."", ""Hometown:"": ""Ridgefield, Conn."", ""Weight:"": ""195"", ""High School:"": ""Ridgefield""}"
/sports/w-xc/2014-15/bios/kane_sofia_qpad,0,"{""name"": ""Sofia Kane"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Olympia, Wash."", ""Residential College:"": ""Davenport"", ""High School:"": ""Olympia High School""}"
/sports/w-xc/2014-15/bios/klein_dana_kfsl,0,"{""name"": ""Dana Klein"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Flanders, N.J."", ""Residential College:"": ""Saybrook"", ""High School:"": ""Gill St. Bernard's School""}"
/sports/w-xc/2014-15/bios/laguardia_alyssa_8evt,0,"{""name"": ""Alyssa LaGuardia"", ""Year:"": ""Sr."", ""Major:"": ""Political Science"", ""Hometown:"": ""Wayne, N.J."", ""Residential College:"": ""Pierson"", ""High School:"": ""Depaul Catholic""}"
/sports/w-xc/2014-15/bios/mauchaline_shelby_xde9,0,"{""name"": ""Shelby Mauchline"", ""Year:"": ""Fr."", ""Major:"": ""Undeclared"", ""Hometown:"": ""Algonac, Mich."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Algonac High School""}"
/sports/w-xc/2014-15/bios/mcdonald_elizabeth_26g1,0,"{""name"": ""Elizabeth McDonald"", ""Year:"": ""Jr."", ""Major:"": ""History"", ""Hometown:"": ""Bryn Mawr, Pa."", ""Residential College:"": ""Berkeley"", ""High School:"": ""Country Day School of the Sacred Heart""}"
